CustomerID,recency,frequency,monetary,customer_segment
16967,211,1,319.02,"At Risk"
17157,29,2,319.00,Potential
16519,47,2,318.78,Potential
17229,118,2,318.76,"At Risk"
17248,142,1,318.65,"At Risk"
14703,36,1,318.17,"At Risk"
14501,205,2,318.14,"At Risk"
12648,176,1,318.05,"At Risk"
18066,97,1,318.00,"At Risk"
17172,100,1,317.76,"At Risk"
17267,149,2,317.62,"At Risk"
16386,50,2,317.20,Potential
15257,305,1,317.15,"At Risk"
15385,62,1,316.88,"At Risk"
15243,96,1,316.68,"At Risk"
16761,118,1,316.62,"At Risk"
17458,37,1,316.50,"At Risk"
15160,379,1,316.32,"At Risk"
13494,333,1,316.26,"At Risk"
12614,299,1,315.60,"At Risk"
15766,86,1,315.06,"At Risk"
16091,176,2,315.06,"At Risk"
17237,33,2,314.69,Potential
16193,258,1,314.45,"At Risk"
12650,25,1,314.44,"At Risk"
16227,247,1,314.22,"At Risk"
17128,356,1,314.18,"At Risk"
15970,325,1,314.10,"At Risk"
17118,339,1,314.04,"At Risk"
13484,263,1,313.80,"At Risk"
16582,135,1,313.62,"At Risk"
13845,86,1,312.98,"At Risk"
15318,25,1,312.62,"At Risk"
12834,304,1,312.38,"At Risk"
17362,261,2,312.23,"At Risk"
17070,136,1,312.14,"At Risk"
16450,171,1,311.92,"At Risk"
13898,347,1,311.86,"At Risk"
14951,101,1,311.69,"At Risk"
14327,185,1,311.65,"At Risk"
12852,316,1,311.55,"At Risk"
13990,235,1,311.30,"At Risk"
17854,207,2,311.26,"At Risk"
13897,72,1,311.16,"At Risk"
14813,391,2,310.86,"At Risk"
12738,394,1,310.70,"At Risk"
17266,24,3,310.64,Potential
15185,92,1,310.62,"At Risk"
15308,296,1,310.47,"At Risk"
15447,352,1,310.34,"At Risk"
14311,264,1,310.26,"At Risk"
14924,267,1,310.05,"At Risk"
14368,341,1,310.00,"At Risk"
15699,39,1,309.65,"At Risk"
16810,214,1,309.54,"At Risk"
14339,264,1,309.52,"At Risk"
14847,170,1,309.40,"At Risk"
17604,239,2,309.36,"At Risk"
12884,110,1,309.05,"At Risk"
15010,57,1,308.94,"At Risk"
16956,39,1,308.74,"At Risk"
13699,177,1,308.58,"At Risk"
17510,46,1,308.48,"At Risk"
13466,206,1,307.90,"At Risk"
16351,354,1,307.80,"At Risk"
16123,73,1,307.78,"At Risk"
13529,100,2,307.76,"At Risk"
13395,207,1,307.72,"At Risk"
13060,275,1,307.53,"At Risk"
14915,113,2,307.48,"At Risk"
17120,255,1,307.46,"At Risk"
13932,316,1,307.40,"At Risk"
13142,41,1,307.09,"At Risk"
17334,324,2,307.02,"At Risk"
15087,303,1,306.94,"At Risk"
13762,240,1,306.72,"At Risk"
16668,37,6,306.72,Potential
13718,268,2,306.55,"At Risk"
18059,45,3,306.46,Potential
15659,65,1,306.45,"At Risk"
17176,223,1,306.13,"At Risk"
17714,342,1,306.00,"At Risk"
13863,269,1,305.78,"At Risk"
15219,198,1,305.75,"At Risk"
17889,234,2,305.72,"At Risk"
16796,111,1,305.62,"At Risk"
16181,95,1,305.54,"At Risk"
13045,121,1,305.28,"At Risk"
18220,248,1,305.28,"At Risk"
12623,298,1,305.10,"At Risk"
13667,171,1,305.02,"At Risk"
17941,152,1,304.56,"At Risk"
15163,40,2,304.47,Potential
16217,257,2,304.25,"At Risk"
18185,271,1,304.25,"At Risk"
16400,116,1,303.93,"At Risk"
13083,26,2,303.75,Potential
17339,116,2,303.36,"At Risk"
17433,110,1,303.16,"At Risk"
15060,30,4,303.09,Potential
16425,324,1,302.70,"At Risk"
18165,199,1,302.46,"At Risk"
16104,83,1,302.36,"At Risk"
16292,143,1,302.25,"At Risk"
17506,97,1,302.20,"At Risk"
15054,34,2,302.10,Potential
16297,290,1,301.90,"At Risk"
16715,100,1,301.72,"At Risk"
15667,61,1,301.32,"At Risk"
15148,32,1,301.29,"At Risk"
15139,261,2,301.06,"At Risk"
15623,163,1,301.03,"At Risk"
13479,222,2,300.95,"At Risk"
16430,79,1,300.85,"At Risk"
16479,32,2,300.83,Potential
14762,285,1,300.52,"At Risk"
15254,149,1,300.36,"At Risk"
13745,184,1,300.04,"At Risk"
18053,92,1,300.02,"At Risk"
18215,111,1,299.34,"At Risk"
17124,207,1,298.89,"At Risk"
15609,206,1,298.48,"At Risk"
17255,62,2,298.41,Potential
17824,73,1,298.40,"At Risk"
17678,285,1,298.11,"At Risk"
12881,297,1,298.00,"At Risk"
17572,93,4,297.55,"At Risk"
15857,40,1,297.00,"At Risk"
13708,293,1,296.88,"At Risk"
17531,212,1,296.70,"At Risk"
13441,113,1,296.64,"At Risk"
15154,97,1,296.42,"At Risk"
13751,310,1,296.25,"At Risk"
13504,86,1,295.93,"At Risk"
16998,171,4,295.00,"At Risk"
13573,72,2,294.40,Potential
15503,384,1,294.18,"At Risk"
14238,348,1,293.70,"At Risk"
17163,43,2,293.10,Potential
16721,284,1,292.47,"At Risk"
13259,83,1,292.32,"At Risk"
13449,45,1,291.88,"At Risk"
16893,388,1,291.86,"At Risk"
13544,61,2,291.41,Potential
14656,191,2,291.05,"At Risk"
14947,94,2,290.82,"At Risk"
16648,64,1,290.66,"At Risk"
16526,193,1,290.36,"At Risk"
17081,47,2,290.16,Potential
17524,383,1,290.00,"At Risk"
17464,180,1,289.96,"At Risk"
14953,47,1,289.82,"At Risk"
16897,321,2,289.78,"At Risk"
14162,195,2,289.36,"At Risk"
14549,333,1,289.24,"At Risk"
17501,242,2,288.60,"At Risk"
16808,121,2,288.42,"At Risk"
15396,134,1,288.18,"At Risk"
17977,51,1,288.14,"At Risk"
17080,44,2,287.62,Potential
16432,86,1,287.40,"At Risk"
13760,76,2,286.79,Potential
16555,57,2,285.89,Potential
14660,108,2,285.74,"At Risk"
17636,41,1,285.56,"At Risk"
16429,128,1,284.55,"At Risk"
13121,291,1,283.73,"At Risk"
13439,277,1,283.71,"At Risk"
12703,93,1,283.55,"At Risk"
17783,94,2,283.47,"At Risk"
18270,60,2,283.15,Potential
17694,163,1,283.12,"At Risk"
14350,296,1,282.93,"At Risk"
13177,86,1,282.45,"At Risk"
17247,37,1,282.19,"At Risk"
16557,46,2,281.85,Potential
17403,58,1,281.62,"At Risk"
16848,74,1,281.42,"At Risk"
13606,51,3,280.54,Potential
16149,26,2,280.52,Potential
14975,79,1,279.94,"At Risk"
15556,46,1,279.77,"At Risk"
14480,33,1,279.05,"At Risk"
14764,68,1,278.30,"At Risk"
14908,96,1,277.80,"At Risk"
13803,277,1,277.07,"At Risk"
15355,51,2,277.05,Potential
13272,53,2,276.56,Potential
14508,44,2,276.42,Potential
12750,150,1,275.88,"At Risk"
14512,209,2,275.28,"At Risk"
16313,25,2,274.15,Potential
17254,26,2,272.44,Potential
17498,97,1,272.22,"At Risk"
14819,86,2,272.07,Potential
13917,71,2,272.04,Potential
14816,219,1,271.85,"At Risk"
14889,358,1,271.80,"At Risk"
15174,344,1,271.50,"At Risk"
13058,46,3,271.40,Potential
17767,37,1,271.20,"At Risk"
18108,276,1,271.00,"At Risk"
17011,52,1,270.90,"At Risk"
15774,90,1,270.80,"At Risk"
16665,384,1,270.80,"At Risk"
13533,204,3,270.79,"At Risk"
14520,23,2,270.60,Potential
13242,134,3,270.40,"At Risk"
12558,29,1,269.96,"At Risk"
15562,373,1,269.10,"At Risk"
14727,296,1,268.58,"At Risk"
15408,286,1,267.18,"At Risk"
17550,219,3,267.16,"At Risk"
15320,66,1,267.13,"At Risk"
15517,255,1,267.03,"At Risk"
16451,109,1,266.97,"At Risk"
14863,51,1,266.76,"At Risk"
15119,267,1,266.40,"At Risk"
12962,29,2,266.39,Potential
17988,33,7,266.11,Potential
15019,288,1,266.00,"At Risk"
14423,240,1,265.20,"At Risk"
13973,309,1,264.70,"At Risk"
15912,200,2,264.62,"At Risk"
14452,32,2,264.44,Potential
12492,85,2,263.21,Potential
16936,47,1,262.68,"At Risk"
16835,150,2,262.60,"At Risk"
17580,274,3,262.57,"At Risk"
16413,78,1,262.20,"At Risk"
17385,36,1,261.11,"At Risk"
13189,40,2,260.68,Potential
14053,146,2,260.25,"At Risk"
15014,65,2,260.17,Potential
16679,388,1,259.50,"At Risk"
15143,247,1,259.45,"At Risk"
17125,72,1,259.35,"At Risk"
13127,99,1,259.17,"At Risk"
16447,157,1,259.01,"At Risk"
14037,198,2,259.00,"At Risk"
15577,173,3,258.88,"At Risk"
13277,37,4,258.40,Potential
13227,223,1,257.70,"At Risk"
14375,207,1,257.68,"At Risk"
18009,257,1,257.34,"At Risk"
13626,274,1,257.23,"At Risk"
12430,65,1,256.40,"At Risk"
13806,85,1,256.38,"At Risk"
17896,45,1,256.32,"At Risk"
15277,68,1,255.90,"At Risk"
14881,41,1,255.40,"At Risk"
16226,225,3,255.12,"At Risk"
15261,157,1,254.82,"At Risk"
12604,101,2,254.18,"At Risk"
15923,394,1,254.16,"At Risk"
14765,51,3,254.11,Potential
15035,111,1,252.73,"At Risk"
13404,23,2,252.49,Potential
13645,142,1,252.10,"At Risk"
13711,240,2,252.06,"At Risk"
16330,39,3,251.91,Potential
16836,61,2,251.87,Potential
17155,39,2,251.70,Potential
16976,289,1,251.52,"At Risk"
16024,34,1,251.24,"At Risk"
13512,282,1,251.21,"At Risk"
13207,37,2,250.26,Potential
18005,25,2,249.72,Potential
13061,94,1,248.61,"At Risk"
17111,69,1,248.61,"At Risk"
13672,323,2,248.52,"At Risk"
15097,26,1,248.08,"At Risk"
13592,57,4,247.96,Potential
18072,207,1,247.44,"At Risk"
13349,32,1,247.32,"At Risk"
14658,27,2,247.15,Potential
17051,216,1,247.14,"At Risk"
16658,390,1,246.48,"At Risk"
15783,32,1,246.30,"At Risk"
17967,393,1,246.14,"At Risk"
17278,263,1,246.04,"At Risk"
16778,96,2,245.94,"At Risk"
14413,384,1,245.40,"At Risk"
12660,33,1,245.10,"At Risk"
15118,156,1,244.80,"At Risk"
16601,62,1,244.80,"At Risk"
16528,25,1,244.41,"At Risk"
17892,78,3,244.10,Potential
13103,61,1,243.94,"At Risk"
16793,79,1,243.84,"At Risk"
18193,187,1,243.76,"At Risk"
13886,93,1,243.56,"At Risk"
15634,39,1,243.55,"At Risk"
14647,223,1,243.22,"At Risk"
16215,102,1,242.35,"At Risk"
13002,340,1,241.90,"At Risk"
15776,155,1,241.62,"At Risk"
14523,130,1,241.09,"At Risk"
16427,285,2,241.06,"At Risk"
15598,75,1,240.68,"At Risk"
15286,71,1,240.55,"At Risk"
17256,129,2,240.00,"At Risk"
15690,26,2,239.76,Potential
13570,265,1,239.49,"At Risk"
17684,65,1,239.41,"At Risk"
16756,236,1,239.40,"At Risk"
12561,324,1,238.85,"At Risk"
15850,41,2,238.85,Potential
15266,360,1,238.60,"At Risk"
12718,93,1,238.25,"At Risk"
17877,192,1,237.61,"At Risk"
14586,298,1,237.36,"At Risk"
15457,284,1,237.07,"At Risk"
18110,41,1,236.30,"At Risk"
12732,201,1,236.26,"At Risk"
17707,207,2,236.10,"At Risk"
16026,65,1,236.09,"At Risk"
15462,116,3,234.60,"At Risk"
14473,96,2,234.34,"At Risk"
17060,288,1,234.24,"At Risk"
16961,138,1,234.17,"At Risk"
15483,183,4,233.81,"At Risk"
13348,86,1,233.76,"At Risk"
14995,60,2,233.23,Potential
16302,148,1,233.22,"At Risk"
13678,173,1,232.60,"At Risk"
18213,258,1,232.48,"At Risk"
16117,211,1,232.21,"At Risk"
15393,38,2,231.86,Potential
15350,395,1,231.30,"At Risk"
16641,127,1,231.10,"At Risk"
18030,26,2,230.65,Potential
15866,123,1,230.53,"At Risk"
16445,55,1,230.51,"At Risk"
13960,43,2,230.22,Potential
12812,66,1,229.64,"At Risk"
13474,258,1,229.59,"At Risk"
15528,276,1,229.33,"At Risk"
14793,43,1,228.99,"At Risk"
17347,108,1,228.96,"At Risk"
13146,48,1,228.91,"At Risk"
13712,268,1,228.84,"At Risk"
13070,214,1,228.80,"At Risk"
16527,103,1,228.06,"At Risk"
12651,356,1,228.00,"At Risk"
14569,23,1,227.39,"At Risk"
17212,275,1,226.85,"At Risk"
16777,102,2,226.35,"At Risk"
16619,285,1,226.21,"At Risk"
17789,303,1,225.90,"At Risk"
14624,79,2,225.85,Potential
14357,65,1,225.77,"At Risk"
16690,94,2,225.58,"At Risk"
14052,41,1,225.36,"At Risk"
13807,389,1,225.20,"At Risk"
16587,254,1,225.15,"At Risk"
17171,311,1,224.91,"At Risk"
15175,93,1,224.14,"At Risk"
16471,296,1,223.95,"At Risk"
16753,80,1,223.92,"At Risk"
14929,54,1,223.88,"At Risk"
13926,45,1,223.85,"At Risk"
18101,33,2,223.65,Potential
15637,74,1,223.36,"At Risk"
17534,75,1,223.36,"At Risk"
13382,302,1,222.99,"At Risk"
15512,177,2,222.20,"At Risk"
15897,216,2,222.05,"At Risk"
14598,66,1,221.97,"At Risk"
13144,354,1,221.90,"At Risk"
14960,30,2,221.27,Potential
16392,291,1,221.19,"At Risk"
13419,85,1,221.06,"At Risk"
15790,32,1,220.85,"At Risk"
12734,374,1,220.80,"At Risk"
16482,37,1,220.62,"At Risk"
13079,26,5,220.10,Potential
18114,312,1,220.10,"At Risk"
13600,334,1,219.52,"At Risk"
15096,64,1,219.39,"At Risk"
16895,86,1,219.14,"At Risk"
12702,41,1,219.00,"At Risk"
13669,72,2,218.55,Potential
17619,334,1,218.52,"At Risk"
13428,32,1,218.47,"At Risk"
15724,223,2,218.25,"At Risk"
14570,302,2,218.06,"At Risk"
13271,59,1,217.38,"At Risk"
15554,299,1,217.20,"At Risk"
16080,103,2,217.16,"At Risk"
13739,40,1,216.90,"At Risk"
13503,93,1,216.85,"At Risk"
12897,226,2,216.50,"At Risk"
15604,74,1,216.39,"At Risk"
17436,23,2,216.30,Potential
14104,176,2,216.21,"At Risk"
13858,79,1,216.17,"At Risk"
16179,82,1,215.83,"At Risk"
14476,279,1,215.70,"At Risk"
16189,37,2,215.48,Potential
16190,62,1,215.08,"At Risk"
12831,284,1,215.05,"At Risk"
12588,61,1,214.90,"At Risk"
15395,347,1,214.90,"At Risk"
16338,179,1,214.80,"At Risk"
16846,72,1,214.32,"At Risk"
16647,191,2,214.06,"At Risk"
14601,32,1,213.96,"At Risk"
13621,138,1,213.85,"At Risk"
17153,46,1,213.78,"At Risk"
14241,205,1,213.70,"At Risk"
16757,340,1,213.66,"At Risk"
13411,129,1,213.55,"At Risk"
16591,90,1,213.50,"At Risk"
15540,33,1,213.30,"At Risk"
14984,41,2,213.27,Potential
17928,67,2,212.54,Potential
15070,394,1,212.40,"At Risk"
16017,69,1,211.88,"At Risk"
16356,219,3,211.77,"At Risk"
15703,286,1,211.50,"At Risk"
12995,107,1,211.32,"At Risk"
16415,66,1,210.35,"At Risk"
13532,55,1,210.31,"At Risk"
15607,358,1,209.52,"At Risk"
13828,44,1,209.49,"At Risk"
15327,74,1,208.75,"At Risk"
17514,150,1,208.65,"At Risk"
16914,58,1,208.46,"At Risk"
16457,240,1,208.36,"At Risk"
12547,219,2,207.80,"At Risk"
18191,283,1,207.80,"At Risk"
16866,162,3,207.74,"At Risk"
16323,218,1,207.50,"At Risk"
17923,304,1,207.50,"At Risk"
13099,121,1,207.36,"At Risk"
15925,216,1,207.15,"At Risk"
18126,82,1,206.83,"At Risk"
17166,60,2,206.34,Potential
14964,269,1,206.21,"At Risk"
17670,249,1,205.70,"At Risk"
18011,395,1,205.58,"At Risk"
17843,325,1,205.48,"At Risk"
15307,117,1,205.30,"At Risk"
15758,46,1,205.25,"At Risk"
13513,148,1,205.10,"At Risk"
15319,305,1,204.50,"At Risk"
17206,75,1,204.24,"At Risk"
13017,29,1,204.00,"At Risk"
13948,382,1,204.00,"At Risk"
18273,24,3,204.00,Potential
17187,248,1,203.95,"At Risk"
17394,241,1,203.87,"At Risk"
17891,184,1,203.86,"At Risk"
17376,92,2,203.20,"At Risk"
17643,395,1,203.10,"At Risk"
14381,74,1,202.68,"At Risk"
18169,82,1,202.65,"At Risk"
14385,31,3,202.11,Potential
16965,248,1,201.19,"At Risk"
17693,159,1,200.47,"At Risk"
13262,285,1,200.29,"At Risk"
15437,284,1,200.16,"At Risk"
13980,82,1,200.14,"At Risk"
13723,239,1,199.85,"At Risk"
15593,92,1,199.80,"At Risk"
13322,39,1,199.48,"At Risk"
17383,26,1,199.29,"At Risk"
16832,206,3,199.15,"At Risk"
13703,340,1,199.00,"At Risk"
17987,207,1,198.57,"At Risk"
16178,160,1,197.90,"At Risk"
12450,178,2,197.88,"At Risk"
12581,61,1,197.71,"At Risk"
14789,50,1,197.64,"At Risk"
17301,43,1,197.63,"At Risk"
16829,178,1,197.22,"At Risk"
14830,75,1,197.13,"At Risk"
15234,298,1,197.00,"At Risk"
12586,39,1,196.94,"At Risk"
13436,23,1,196.89,"At Risk"
15746,156,1,196.88,"At Risk"
13978,36,2,196.79,Potential
17660,163,1,196.00,"At Risk"
13792,88,2,195.55,Potential
15422,345,2,195.40,"At Risk"
17010,40,1,195.36,"At Risk"
14666,46,1,195.25,"At Risk"
15612,58,2,195.15,Potential
14100,159,1,194.90,"At Risk"
16887,57,1,194.88,"At Risk"
14087,24,1,194.42,"At Risk"
17475,101,1,194.37,"At Risk"
15683,139,1,193.75,"At Risk"
15198,114,2,193.64,"At Risk"
16847,65,1,193.44,"At Risk"
17608,55,2,193.42,Potential
14806,97,1,193.39,"At Risk"
14801,83,1,193.14,"At Risk"
13568,195,1,192.85,"At Risk"
12522,61,2,192.72,Potential
14768,39,2,192.60,Potential
15909,195,1,191.94,"At Risk"
17904,43,1,191.67,"At Risk"
14966,36,1,191.32,"At Risk"
15692,50,1,191.04,"At Risk"
17233,57,1,190.88,"At Risk"
15412,193,1,190.53,"At Risk"
13972,92,2,190.25,"At Risk"
17885,34,1,190.19,"At Risk"
12361,309,1,189.90,"At Risk"
13826,198,1,189.50,"At Risk"
13663,201,1,189.47,"At Risk"
18045,67,1,189.40,"At Risk"
16448,220,1,188.89,"At Risk"
16387,344,1,188.72,"At Risk"
14697,240,2,188.61,"At Risk"
12893,52,1,188.14,"At Risk"
17781,181,2,188.02,"At Risk"
17026,207,2,187.98,"At Risk"
14722,169,1,187.92,"At Risk"
17279,79,1,187.83,"At Risk"
18013,177,2,187.29,"At Risk"
17440,178,3,186.42,"At Risk"
14551,40,2,186.23,Potential
15567,40,1,186.01,"At Risk"
12641,137,1,185.90,"At Risk"
17574,264,1,185.65,"At Risk"
14199,240,1,185.40,"At Risk"
16097,262,1,185.05,"At Risk"
13482,254,1,184.64,"At Risk"
17680,45,1,184.40,"At Risk"
16433,50,1,184.26,"At Risk"
15124,44,2,184.19,Potential
14326,264,1,183.85,"At Risk"
16680,65,1,183.70,"At Risk"
13551,341,1,183.60,"At Risk"
14059,288,1,183.60,"At Risk"
13460,51,2,183.44,Potential
13059,271,1,183.40,"At Risk"
17772,32,2,182.77,Potential
15886,82,1,181.09,"At Risk"
16594,97,1,181.09,"At Risk"
15292,223,1,180.94,"At Risk"
18280,299,1,180.60,"At Risk"
13710,53,1,180.48,"At Risk"
15041,192,1,180.35,"At Risk"
13598,69,1,180.17,"At Risk"
12622,254,1,180.10,"At Risk"
18147,67,2,179.34,Potential
15895,171,1,179.17,"At Risk"
14705,220,1,179.00,"At Risk"
16990,240,1,179.00,"At Risk"
16620,25,2,178.96,Potential
13778,125,1,178.70,"At Risk"
17879,195,1,178.52,"At Risk"
12686,393,1,178.28,"At Risk"
17253,40,1,178.26,"At Risk"
17356,333,1,178.22,"At Risk"
18282,29,2,178.05,Potential
16403,334,1,177.50,"At Risk"
13618,195,1,177.34,"At Risk"
12618,43,1,177.31,"At Risk"
13072,288,1,177.15,"At Risk"
12923,86,1,176.97,"At Risk"
17947,59,1,176.68,"At Risk"
14287,30,3,176.63,Potential
12509,306,1,176.50,"At Risk"
18274,52,1,175.92,"At Risk"
17582,258,1,175.27,"At Risk"
16144,268,1,175.20,"At Risk"
17331,145,1,175.20,"At Risk"
15180,389,1,175.00,"At Risk"
18010,278,1,174.80,"At Risk"
13560,29,1,174.37,"At Risk"
14518,86,1,174.37,"At Risk"
15335,75,1,173.97,"At Risk"
18278,95,1,173.90,"At Risk"
16861,81,2,173.76,Potential
14798,74,3,173.74,Potential
15565,72,2,173.16,Potential
15670,318,1,173.05,"At Risk"
14693,286,1,172.90,"At Risk"
18048,225,2,172.29,"At Risk"
13690,81,1,172.25,"At Risk"
12442,25,1,172.06,"At Risk"
14536,281,1,171.80,"At Risk"
16773,79,1,171.59,"At Risk"
17245,226,1,171.45,"At Risk"
15432,45,1,171.19,"At Risk"
17542,291,1,170.75,"At Risk"
14860,41,1,170.32,"At Risk"
18058,31,1,170.16,"At Risk"
15016,194,1,170.04,"At Risk"
16921,83,1,169.79,"At Risk"
13962,43,2,169.55,Potential
14218,64,1,169.48,"At Risk"
12367,26,1,168.90,"At Risk"
14578,25,1,168.63,"At Risk"
17367,260,1,168.40,"At Risk"
15888,102,1,168.31,"At Risk"
18099,149,1,168.31,"At Risk"
17737,31,2,168.24,Potential
15986,52,1,168.12,"At Risk"
15374,150,1,168.00,"At Risk"
18088,83,1,167.67,"At Risk"
17561,41,1,167.62,"At Risk"
16952,131,2,167.61,"At Risk"
15920,176,4,167.50,"At Risk"
16405,324,2,167.25,"At Risk"
18014,50,1,166.42,"At Risk"
14295,62,1,166.20,"At Risk"
17650,43,1,166.08,"At Risk"
12817,303,1,166.04,"At Risk"
14485,60,1,165.75,"At Risk"
14552,173,1,165.07,"At Risk"
18042,75,1,165.05,"At Risk"
13470,121,2,165.00,"At Risk"
15904,30,1,164.68,"At Risk"
17535,302,1,164.40,"At Risk"
13603,48,1,164.34,"At Risk"
12920,39,1,164.23,"At Risk"
18200,128,1,163.80,"At Risk"
14354,27,2,163.62,Potential
17110,187,1,163.30,"At Risk"
13223,222,2,163.20,"At Risk"
16406,40,1,163.07,"At Risk"
16517,299,1,162.70,"At Risk"
15733,304,1,162.30,"At Risk"
15325,125,1,162.29,"At Risk"
16932,75,1,161.94,"At Risk"
17600,39,1,161.67,"At Risk"
15458,47,1,161.64,"At Risk"
16113,205,1,161.38,"At Risk"
17752,381,1,161.28,"At Risk"
14362,44,1,161.20,"At Risk"
14204,24,1,161.03,"At Risk"
14089,78,1,161.00,"At Risk"
13229,247,1,160.95,"At Risk"
15852,208,2,160.71,"At Risk"
17344,68,1,160.57,"At Risk"
12573,249,1,160.54,"At Risk"
18203,179,1,160.42,"At Risk"
18146,162,2,160.35,"At Risk"
14714,46,1,160.19,"At Risk"
12966,31,1,160.18,"At Risk"
13420,171,2,159.85,"At Risk"
13747,395,1,159.20,"At Risk"
16213,100,1,159.00,"At Risk"
18224,285,1,158.95,"At Risk"
13937,191,1,158.85,"At Risk"
17165,306,1,158.68,"At Risk"
15348,94,1,158.04,"At Risk"
15988,41,1,158.03,"At Risk"
17556,227,1,157.90,"At Risk"
14799,73,1,157.70,"At Risk"
14148,255,1,157.20,"At Risk"
14585,72,1,157.05,"At Risk"
15007,181,1,156.91,"At Risk"
14406,141,1,156.75,"At Risk"
15438,153,1,156.58,"At Risk"
15263,128,1,156.51,"At Risk"
17871,226,1,155.90,"At Risk"
17899,181,1,155.80,"At Risk"
17832,71,1,155.37,"At Risk"
16720,48,1,155.24,"At Risk"
13809,327,1,155.05,"At Risk"
14046,306,1,154.99,"At Risk"
17698,282,1,154.95,"At Risk"
15740,71,1,154.88,"At Risk"
15226,332,1,154.41,"At Risk"
17517,330,1,153.94,"At Risk"
17286,43,1,153.92,"At Risk"
12602,80,1,153.12,"At Risk"
14373,380,1,153.10,"At Risk"
16248,83,1,152.94,"At Risk"
17984,167,1,152.68,"At Risk"
18138,317,1,152.65,"At Risk"
14090,346,1,152.64,"At Risk"
18113,390,1,152.64,"At Risk"
14066,288,1,152.55,"At Risk"
13514,95,1,152.20,"At Risk"
14039,55,1,152.20,"At Risk"
17898,107,2,152.06,"At Risk"
16617,257,1,151.85,"At Risk"
16412,75,1,151.83,"At Risk"
14208,116,1,151.74,"At Risk"
13462,274,1,151.50,"At Risk"
16461,199,1,151.42,"At Risk"
13697,60,1,151.30,"At Risk"
16337,58,1,151.05,"At Risk"
14073,54,1,151.04,"At Risk"
15717,256,1,150.30,"At Risk"
17234,204,1,149.89,"At Risk"
15869,299,2,149.64,"At Risk"
17946,255,2,149.58,"At Risk"
18262,162,1,149.48,"At Risk"
15748,62,1,149.31,"At Risk"
15435,44,1,149.29,"At Risk"
13003,127,3,149.05,"At Risk"
17549,45,2,148.86,Potential
18050,381,1,148.80,"At Risk"
15526,55,2,148.44,Potential
17859,326,1,148.21,"At Risk"
14968,52,1,147.59,"At Risk"
14098,58,1,147.35,"At Risk"
12864,160,1,147.12,"At Risk"
18032,356,1,147.00,"At Risk"
17030,85,1,146.87,"At Risk"
12565,310,1,145.92,"At Risk"
17935,160,2,145.79,"At Risk"
13866,96,1,145.67,"At Risk"
15937,86,1,145.35,"At Risk"
16598,307,1,145.05,"At Risk"
16852,32,2,144.91,Potential
12974,219,1,144.80,"At Risk"
14109,94,1,144.20,"At Risk"
12587,29,1,144.00,"At Risk"
17186,68,2,144.00,Potential
17578,240,1,143.46,"At Risk"
15705,223,1,143.10,"At Risk"
13299,290,1,142.50,"At Risk"
16287,191,1,142.50,"At Risk"
13584,328,1,142.40,"At Risk"
14386,318,1,142.40,"At Risk"
13561,237,1,141.86,"At Risk"
14041,288,1,141.41,"At Risk"
15388,292,1,140.54,"At Risk"
13483,87,1,140.34,"At Risk"
14494,47,1,139.56,"At Risk"
16483,214,1,139.35,"At Risk"
17718,254,1,139.35,"At Risk"
14772,134,1,139.26,"At Risk"
18209,50,1,139.10,"At Risk"
15135,261,1,139.05,"At Risk"
13273,135,1,138.98,"At Risk"
12902,286,1,138.68,"At Risk"
14581,38,1,138.60,"At Risk"
17122,141,1,138.32,"At Risk"
13716,291,1,138.28,"At Risk"
15663,128,1,138.14,"At Risk"
12512,88,2,138.03,Potential
16050,195,1,137.90,"At Risk"
13279,100,1,137.75,"At Risk"
17709,191,1,137.45,"At Risk"
15836,72,1,137.37,"At Risk"
14483,303,1,137.10,"At Risk"
17468,32,2,137.00,Potential
15691,274,1,136.80,"At Risk"
14247,300,1,136.77,"At Risk"
17972,263,1,136.04,"At Risk"
16462,95,3,136.00,"At Risk"
12968,134,1,135.95,"At Risk"
15042,221,1,135.93,"At Risk"
15419,46,1,135.86,"At Risk"
16114,192,1,135.75,"At Risk"
15276,88,1,135.31,"At Risk"
12851,118,1,135.18,"At Risk"
13364,93,1,134.96,"At Risk"
16055,242,1,134.80,"At Risk"
14340,240,1,134.70,"At Risk"
14174,55,1,134.46,"At Risk"
12837,195,1,134.10,"At Risk"
14280,218,1,134.04,"At Risk"
16424,213,1,133.56,"At Risk"
14349,32,1,133.50,"At Risk"
12445,44,1,133.40,"At Risk"
17881,326,1,133.35,"At Risk"
15709,305,1,133.25,"At Risk"
17647,87,1,133.06,"At Risk"
17785,75,1,131.94,"At Risk"
14438,328,1,131.90,"At Risk"
17297,39,1,131.78,"At Risk"
17455,225,1,131.70,"At Risk"
14795,188,1,131.45,"At Risk"
15844,68,1,130.74,"At Risk"
16611,208,1,129.49,"At Risk"
16623,267,1,129.45,"At Risk"
16828,115,2,128.50,"At Risk"
15543,310,1,127.86,"At Risk"
17359,33,1,127.86,"At Risk"
13781,272,1,127.84,"At Risk"
15578,184,1,127.10,"At Risk"
14962,292,1,126.70,"At Risk"
16414,43,2,126.25,Potential
15463,51,1,126.14,"At Risk"
16988,27,1,126.12,"At Risk"
12665,346,1,126.00,"At Risk"
14437,387,1,126.00,"At Risk"
12814,123,1,125.92,"At Risk"
13522,52,1,125.80,"At Risk"
14861,74,1,125.79,"At Risk"
